customer_id,estimated_salary,balance,age,credit_score,country*balance,products_number,gender,cluster
15744873,101314.65,143595.87,48,657,287191.74,1,0.0,2
15804962,192387.51,155655.46,36,606,0.0,1,1.0,1
15578787,90964.54,0.0,52,641,0.0,1,0.0,3
15570002,135853.62,118772.71,55,625,237545.42,4,0.0,0
15761487,196794.11,0.0,55,678,0.0,1,0.0,3
15700394,144682.17,122857.46,26,713,122857.46,2,0.0,2
15585066,112026.1,0.0,43,660,0.0,1,0.0,3
15722991,52035.29,96402.96,54,567,0.0,1,1.0,1
15662501,60017.46,91246.53,48,583,0.0,1,1.0,1
15713975,165849.49,139756.12,47,565,279512.24,1,0.0,2
15592925,16392.72,177626.77,42,711,177626.77,3,1.0,0
15581626,162719.69,0.0,54,664,0.0,1,1.0,3
15641319,107112.25,0.0,50,518,0.0,1,1.0,3
15657957,197861.16,113674.2,26,602,227348.4,1,0.0,2
15796993,21834.4,171236.3,52,741,0.0,2,1.0,1
15698902,86207.49,142703.4,42,547,285406.8,1,0.0,2
15776936,169642.13,160818.08,40,475,0.0,1,1.0,1
15786463,91.75,121669.93,59,645,243339.86,2,0.0,2
15654772,13783.77,89799.46,47,640,0.0,2,0.0,2
15799635,140800.66,108867.0,51,577,108867.0,1,1.0,1
15772337,180862.26,153855.52,49,723,307711.04,1,0.0,2
15792862,15126.32,104584.11,41,653,209168.22,1,1.0,1
15657349,22457.25,98173.02,50,803,196346.04,1,0.0,2
15653347,128882.66,0.0,47,560,0.0,1,1.0,3
15749951,177614.17,126285.73,27,766,252571.46,1,1.0,1
15597949,48137.08,104552.61,47,768,209105.22,1,0.0,2
15645323,106202.07,0.0,55,630,0.0,1,1.0,3
15793311,166896.01,119492.88,46,765,238985.76,2,0.0,2
15770474,70221.13,0.0,33,685,0.0,3,0.0,0
15753110,79623.28,45752.78,64,720,45752.78,2,1.0,3
15777459,172792.43,175406.13,32,619,175406.13,2,0.0,2
15611058,41536.59,138597.54,60,702,277195.08,2,0.0,2
15635942,112465.19,0.0,40,576,0.0,2,1.0,3
15705448,190806.36,130013.12,52,647,260026.24,1,1.0,1
15593499,32080.69,0.0,47,686,0.0,1,0.0,3
15608246,110035.88,103914.17,36,736,207828.34,1,0.0,2
15736250,65632.33,117810.79,38,781,0.0,1,1.0,1
15683339,14032.62,59877.33,34,656,59877.33,1,0.0,3
15663650,28806.32,107304.39,52,698,214608.78,3,1.0,0
15576065,159718.27,171325.98,40,731,171325.98,1,0.0,2
15604138,174189.04,0.0,34,749,0.0,1,1.0,3
15666095,68260.27,79811.72,51,753,79811.72,2,1.0,1
15643487,58854.88,105473.74,39,630,105473.74,1,1.0,1
15764033,87994.95,121927.92,43,693,243855.84,1,0.0,2
15747288,150659.35,61671.19,40,838,61671.19,1,0.0,2
15664432,190457.87,96296.78,49,727,96296.78,1,0.0,2
15771668,9445.42,185966.64,59,578,0.0,1,1.0,1
15636977,119110.03,118214.32,36,507,236428.64,3,1.0,0
15679551,165122.55,163764.84,46,504,163764.84,1,0.0,2
15606097,25165.36,104469.58,63,665,208939.16,1,1.0,1
15612103,172269.21,137852.96,35,627,275705.92,1,0.0,2
15653572,6009.27,127132.96,43,673,127132.96,1,1.0,1
15710315,112813.79,135759.4,29,529,271518.8,1,1.0,1
15609083,100200.4,0.0,26,544,0.0,1,0.0,3
15774401,123587.83,0.0,51,773,0.0,2,1.0,3
15611767,4859.59,133723.43,52,624,267446.86,1,0.0,2
15643770,21085.17,112670.48,52,682,0.0,1,0.0,2
15792650,179540.73,0.0,36,382,0.0,1,1.0,3
15812893,43174.49,0.0,39,629,0.0,2,0.0,3
15624180,70927.11,134171.8,37,584,268343.6,4,0.0,0
15806318,15068.53,124442.38,48,676,248884.76,1,0.0,2
15600399,197727.14,0.0,60,598,0.0,1,1.0,3
15576216,79555.08,108862.76,37,655,217725.52,1,0.0,2
15635364,89729.3,44301.43,49,618,0.0,3,0.0,0
15766044,24770.22,120688.61,49,642,241377.22,1,1.0,1
15655175,129333.69,114318.78,40,740,228637.56,2,1.0,1
15622033,16025.17,101543.51,41,847,203087.02,4,0.0,0
15667438,22068.83,104016.88,38,675,0.0,1,0.0,2
15623989,156910.46,0.0,54,435,0.0,1,1.0,3
15586523,69903.93,106230.92,29,720,212461.84,1,0.0,2
15766826,21903.62,146266.0,26,824,0.0,1,1.0,1
15608381,9439.31,125845.66,50,585,251691.32,1,1.0,1
15645371,53630.9,147262.11,51,613,294524.22,1,0.0,2
15766355,61446.92,108806.96,49,550,217613.92,3,1.0,0
15585249,194686.78,106036.52,42,741,0.0,1,1.0,1
15686099,106826.92,82182.1,61,563,82182.1,1,1.0,1
15815316,196371.13,76817.0,50,644,0.0,4,1.0,0
15601787,192464.21,103711.56,35,641,207423.12,1,1.0,1
15638882,48571.14,148214.36,62,710,296428.72,1,0.0,2
15797751,183536.24,102085.72,47,466,204171.44,1,0.0,2
15734711,77786.37,0.0,42,373,0.0,1,1.0,3
15814405,81014.5,0.0,46,418,0.0,1,0.0,3
15606944,11302.7,140121.17,43,645,280242.34,1,1.0,1
15785024,175877.7,137409.19,40,629,0.0,1,0.0,2
15732438,18522.91,0.0,43,561,0.0,4,1.0,0
15641389,82469.06,123593.22,48,659,247186.44,2,1.0,1
15657306,110900.43,0.0,47,567,0.0,1,0.0,3
15686242,85876.67,0.0,57,771,0.0,1,0.0,3
15686060,178827.3,111677.88,43,670,223355.76,1,1.0,1
15601857,76544.9,115518.07,46,705,231036.14,1,0.0,2
15807900,55868.97,0.0,36,575,0.0,1,1.0,3
15796115,119259.34,78119.59,40,689,156239.18,4,0.0,0
15632280,125692.07,0.0,53,544,0.0,1,0.0,3
15675518,144849.1,75225.53,53,499,75225.53,2,0.0,2
15641175,144727.45,120916.52,63,701,241833.04,3,1.0,0
15584156,94620.0,0.0,27,593,0.0,3,1.0,0
15687001,120314.75,123544.0,54,596,247088.0,1,1.0,1
15731951,6129.61,95328.6,28,689,95328.6,1,0.0,2
15810390,27509.52,0.0,41,718,0.0,2,0.0,3
15571586,2705.31,159035.45,29,524,159035.45,1,1.0,1
15592716,129013.59,0.0,52,559,0.0,1,1.0,3
15690733,36697.48,0.0,45,608,0.0,2,1.0,3
15592104,36548.0,0.0,41,655,0.0,1,0.0,3
15651900,182960.46,81571.05,53,782,163142.1,1,0.0,2
15599211,14090.4,0.0,40,707,0.0,2,1.0,3
15777907,144413.92,0.0,33,791,0.0,1,0.0,3
15775192,120852.85,102962.62,48,732,205925.24,1,0.0,2
15688951,148412.24,119654.44,43,789,239308.88,2,1.0,1
15566378,147955.91,129387.94,48,515,0.0,1,1.0,1
15699415,120668.46,150213.71,46,618,0.0,1,0.0,2
15682868,163989.66,99816.46,40,850,0.0,1,0.0,2
15733361,85869.89,86714.06,45,651,173428.12,1,0.0,2
15632051,63092.65,128707.31,42,550,257414.62,1,0.0,2
15590337,56971.41,123192.12,29,659,0.0,1,1.0,1
15634551,130752.01,115248.11,46,727,230496.22,4,1.0,0
15593778,127939.26,46388.16,29,779,0.0,3,0.0,0
15655360,2605.65,148666.99,72,782,297333.98,1,0.0,2
15780909,57841.89,115101.5,34,769,230203.0,1,1.0,1
15801411,5549.11,0.0,46,623,0.0,1,1.0,3
15658409,106939.34,128876.71,41,686,0.0,3,1.0,0
15752294,76582.95,135979.01,38,582,0.0,4,0.0,0
15743193,104217.96,117271.8,37,644,0.0,2,1.0,1
15716085,191694.77,0.0,41,739,0.0,1,0.0,3
15641688,59645.24,0.0,18,644,0.0,1,1.0,3
15807120,85516.37,112383.03,52,841,224766.06,1,0.0,2
15608588,19412.8,100520.92,41,563,201041.84,1,1.0,1
15570533,75685.59,131033.76,55,621,262067.52,1,0.0,2
15603135,97939.4,95727.05,59,634,191454.1,1,0.0,2
15737025,178067.33,0.0,33,635,0.0,3,1.0,0
15664860,150802.41,0.0,47,692,0.0,2,0.0,3
15668309,172321.21,111098.85,40,350,0.0,1,0.0,2
15732437,158036.72,131873.07,44,504,263746.14,2,0.0,2
15658768,65466.93,0.0,49,547,0.0,1,0.0,3
15613048,667.66,139973.65,40,648,279947.3,1,0.0,2
15662337,106061.47,121498.11,50,744,242996.22,2,0.0,2
15603111,97893.4,69608.14,71,850,69608.14,1,1.0,1
15726720,170332.67,0.0,40,480,0.0,1,0.0,3
15566531,186942.49,88046.88,33,724,176093.76,1,1.0,1
15791674,68393.64,142388.61,34,846,0.0,2,0.0,2
15728963,93439.75,167273.71,51,617,334547.42,1,0.0,2
15609735,79559.02,127545.56,51,533,255091.12,2,1.0,1
15706458,185599.34,115730.71,39,812,231461.42,3,1.0,0
15704053,119348.76,131078.42,62,710,131078.42,2,1.0,1
15724321,149614.17,128298.74,47,516,256597.48,1,0.0,2
15712536,41295.1,0.0,36,625,0.0,2,0.0,3
15807728,190663.89,0.0,45,530,0.0,1,0.0,3
15764916,115262.54,95984.21,43,616,191968.42,1,0.0,2
15768495,161845.81,110923.15,32,700,0.0,2,0.0,2
15664547,32863.24,0.0,37,760,0.0,1,1.0,3
15785358,79366.98,106968.96,46,586,213937.92,1,1.0,1
15775761,192743.06,86038.21,69,610,172076.42,3,0.0,0
15680201,56793.02,102773.2,24,627,205546.4,2,1.0,1
15591985,92920.04,70754.18,51,708,0.0,1,0.0,3
15662698,144532.85,81153.82,43,648,81153.82,1,0.0,2
15644994,51308.54,137986.58,54,714,275973.16,2,1.0,1
15659327,72577.33,121197.64,49,520,0.0,1,1.0,1
15650424,157458.61,147341.43,48,641,0.0,1,0.0,2
15687626,167183.07,0.0,39,527,0.0,2,1.0,3
15742091,26342.33,118336.95,35,825,236673.9,1,0.0,2
15722731,78250.13,119556.1,46,653,0.0,1,1.0,1
15640507,47114.18,119349.69,35,762,119349.69,3,0.0,0
15763907,61538.43,104614.29,39,820,0.0,1,0.0,2
15813946,55266.96,104682.83,51,637,209365.66,1,1.0,1
15701936,32349.29,126315.26,28,467,252630.52,1,1.0,1
15593283,99475.95,156848.13,48,705,313696.26,2,0.0,2
15814690,89935.73,105736.32,64,595,211472.64,1,0.0,2
15799358,171681.86,62212.29,46,516,0.0,1,0.0,3
15616367,161655.55,121523.51,39,581,243047.02,1,1.0,1
15718765,81123.59,104533.24,43,501,104533.24,1,1.0,1
15687329,60552.44,108465.65,32,763,216931.3,2,0.0,2
15619514,92075.01,120105.43,40,507,240210.86,1,1.0,1
15615430,184125.1,129646.91,55,678,259293.82,1,1.0,1
15726179,3497.43,131433.33,43,757,262866.66,2,0.0,2
15572182,45445.78,106506.77,33,505,213013.54,3,0.0,0
15669414,168034.83,118356.89,62,486,236713.78,2,1.0,1
15785490,16281.68,105229.72,50,771,0.0,1,1.0,1
15686974,30165.06,0.0,48,751,0.0,1,0.0,3
15796764,80593.49,127585.98,56,684,255171.96,3,0.0,0
15746569,95483.48,0.0,38,589,0.0,1,1.0,3
15784124,123982.14,93925.3,41,645,187850.6,1,1.0,1
15784042,95022.02,118793.6,55,624,0.0,1,1.0,1
15755731,123646.57,117005.55,53,635,234011.1,1,1.0,1
15673020,738.88,204510.94,49,678,0.0,1,0.0,2
15578865,6985.34,107959.39,50,632,215918.78,1,0.0,2
15774586,161241.65,118588.83,43,692,237177.66,1,0.0,2
15732202,73124.53,83503.11,34,615,0.0,2,1.0,1
15707861,117369.52,85216.61,46,520,0.0,1,0.0,2
15681026,120853.83,104552.72,33,795,209105.44,1,0.0,2
15594612,59207.41,0.0,44,702,0.0,1,1.0,3
15666295,196526.55,113957.01,50,610,227914.02,2,1.0,1
15672754,53445.17,152039.7,42,498,304079.4,1,1.0,1
15768163,115146.4,137145.12,46,655,274290.24,1,0.0,2
15769959,69384.71,88381.21,53,597,0.0,1,0.0,2
15584532,42085.58,0.0,36,709,0.0,1,0.0,3
15682355,92888.52,75075.31,42,772,150150.62,2,1.0,1
